Root,Serial,Word,Guideword,Level,Part of Speech,Topic
-,-,direct,FILM/PLAY,B1,verb,"arts and media, people: actions"
-,-,direct,ROUTE,B1,verb,"communication, people: actions"
-,-,direction,WAY,B1,noun,-
-,-,directly,NOTHING BETWEEN,B1,adverb,-
-,-,director,MANAGER,B1,noun,work
-,-,director,FILM/PLAY,B1,noun,"arts and media, work"
-,-,dirt,-,B1,noun,-
-,-,disabled,-,B1,adjective,body and health
-,-,disadvantage,MAKING DIFFICULT,B1,noun,-
-,-,disagree,-,B1,verb,communication
-,-,disappear,NOT SEE,B1,verb,-
-,-,disappear,NOT FIND,B1,verb,-
-,-,disappoint,-,B1,verb,people: personality
-,-,disappointed,-,B1,adjective,people: personality
-,-,disappointing,-,B1,adjective,people: personality
-,-,disappointment,FEELING,B1,noun,people: personality
-,-,disappointment,PERSON/THING,B1,noun,people: personality
-,-,disc,RECORDING,B1,noun,arts and media
-,-,disc jockey,-,B1,noun,"arts and media, work"
-,-,discover,-,B1,verb,people: actions
-,-,discussion,-,B1,noun,communication
-,-,disease,-,B1,noun,body and health
-,-,disgusting,-,B1,adjective,describing things
-,-,dishwasher,-,B1,noun,food and drink
-,-,disk,-,B1,noun,technology
-,-,dislike,-,B1,verb,people: personality
-,-,display,ARRANGEMENT,B1,noun,arts and media
-,-,display,ON SCREEN,B1,noun,technology
-,-,display,ARRANGE,B1,verb,"arts and media, people: actions"
-,-,distance,LENGTH,B1,noun,describing things
-,-,district,-,B1,noun,natural world
-,-,dive,SWIM UNDER WATER,B1,verb,"people: actions, shopping"
-,-,dive,ENTER WATER,B1,verb,"people: actions, shopping"
-,-,diver,-,B1,noun,shopping
-,-,divide,SEPARATE,B1,verb,people: actions
-,-,diving,-,B1,noun,"people: actions, shopping"
-,-,divorce,-,B1,noun,relationships
-,-,divorced,-,B1,adjective,relationships
-,-,DJ,-,B1,noun,"arts and media, work"
-,-,do,AVOID REPEATING,B1,auxiliary verb,-
-,-,document,ON COMPUTER,B1,noun,technology
-,-,documentary,-,B1,noun,arts and media
-,-,dolphin,-,B1,noun,animals
-,-,donkey,-,B1,noun,animals
-,-,dot,INTERNET,B1,noun,technology
-,-,double,-,B1,determiner,describing things
-,-,doubt,NOT CERTAIN,B1,noun,people: personality
-,-,down,IN WRITING,B1,adverb,communication
-,-,down,FAR,B1,adverb,describing things
-,-,download,-,B1,noun,technology
-,-,downstairs,-,B1,adjective,buildings
-,-,dozen,-,B1,noun,describing things
-,-,drag,COMPUTER,B1,verb,"people: actions, technology"
-,-,drama,THEATRE,B1,noun,arts and media
-,-,drama,EXCITEMENT,B1,noun,-
-,-,dream,HOPE,B1,noun,people: personality
-,-,dream,IMAGINE,B1,verb,-
-,-,dress,WEAR PARTICULAR CLOTHES,B1,verb,clothes
-,-,dressed,PARTICULAR CLOTHES,B1,adjective,"clothes, people: appearance"
-,-,drive,JOURNEY,B1,noun,"people: actions, travel"
-,-,drive,COMPUTER,B1,noun,technology
-,-,drop,FALL,B1,verb,people: actions
-,-,drop,LIQUID,B1,noun,describing things
-,-,due,EXPECTED,B1,adjective,-
-,-,dull,BORING,B1,adjective,-
-,-,dust,-,B1,noun,-
-,-,dustbin,-,B1,noun,buildings
-,-,dusty,-,B1,adjective,-
-,-,duty,RIGHT THING TO DO,B1,noun,-
-,-,duty-free,-,B1,adjective,"money, shopping"
-,-,duvet,-,B1,noun,buildings
-,-,earache,-,B1,noun,body and health
-,-,early,BEFORE,B1,adjective,-
-,-,earth,PLANET,B1,noun,natural world
-,-,eastern,EAST PART,B1,adjective,-
-,-,easygoing,-,B1,adjective,people: personality
-,-,economics,-,B1,noun,"education, money"
-,-,edge,OUTER POINT,B1,noun,-
-,-,education,-,B1,noun,education
-,-,effect,RESULT,B1,noun,-
-,-,efficient,-,B1,adjective,-
-,-,effort,ATTEMPT,B1,noun,people: actions
-,-,effort,ENERGY,B1,noun,-
-,-,either,-,B1,adverb,-
-,-,either,ONE OF TWO,B1,pronoun,-
-,-,elbow,-,B1,noun,body and health
-,-,elderly,-,B1,adjective,people: appearance
-,-,election,-,B1,noun,politics
-,-,electric,SUPPLY,B1,adjective,technology
-,-,electrical,USING ELECTRICITY,B1,adjective,technology
-,-,electronic,EQUIPMENT,B1,adjective,technology
-,-,electronic,TECHNOLOGY,B1,adjective,technology
